Winner_Rank,Winner_Sets_Won,Winner_Games_Won,Winner_Aces,Winner_DoubleFaults,Winner_FirstServes_Won,Winner_FirstServes_In,Winner_SecondServes_Won,Winner_SecondServes_In,Winner_BreakPoints_Won,Winner_BreakPoints,Winner_ReturnPoints_Won,Winner_ReturnPoints_Faced,Winner_TotalPoints_Won,Loser_Rank,Loser_Sets_Won,Loser_Games_Won,Loser_Aces,Loser_DoubleFaults,Loser_FirstServes_Won,Loser_FirstServes_In,Loser_SecondServes_Won,Loser_SecondServes_In,Loser_BreakPoints_Won,Loser_BreakPoints,Loser_ReturnPoints_Won,Loser_ReturnPoints_Faced,Loser_TotalPoints_Won,Player1Wins
110,0,10,2.5,3,23.5,35.5,12.5,28,2.5,7,26,71.5,62,100,2,14,7,9,39,51,18,37,2,3,25,72,82,0
14,1.475728155,11.89805825,2.12745098,2.252427184,30.18446602,46.5776699,10.12135922,21.46116505,4.349514563,8.733009709,31.73300971,67.63592233,72.03883495,11,1.466101695,11.90677966,4.384615385,2.779661017,28.55084746,41.88135593,12.97457627,25.55932203,3.830508475,8.771186441,31.94067797,72.51694915,73.46610169,0
62,1,9.64516129,2.64516129,2.967741935,22.96774194,37.77419355,13.64516129,29.32258065,3.290322581,7.322580645,28,66.80645161,64.61290323,151,0.5,7.5,1.25,1.25,22.25,37,9.5,18.5,2,6.25,28.25,68.75,60,0
96,1.063492063,10.43650794,2.984126984,4,28.55555556,43.99206349,11.9047619,26.96031746,3.174603175,7.238095238,29.08730159,70.56349206,69.54761905,15,1.434554974,11.79581152,3.547368421,3.77486911,28.70680628,43.03664921,12.81675393,27.63874346,4.188481675,8.769633508,32.13612565,71.07329843,73.65968586,0
71,0.888888889,10,2.555555556,4.888888889,29.44444444,49,13.44444444,30.66666667,3.222222222,6.333333333,29.11111111,70.88888889,72,44,0.625,11.125,2.75,3.875,28.625,45.5,15,34.5,3.625,8.5,33,79.5,76.625,0
12,1.44137931,11.95205479,0.856164384,3.849315068,30.34931507,49.40410959,11.23972603,24.69178082,4.643835616,9.705479452,33.98630137,72.93835616,75.57534247,10,1.402985075,11.79850746,3.164179104,2.97761194,29.50746269,45.52238806,11.62686567,25,4.223880597,9.156716418,33.08208955,73.07462687,74.21641791,1
9,1.448717949,11.55128205,2.564102564,1.384615385,27.34615385,42.94871795,11.12820513,23.32051282,4.512820513,8.743589744,31.46153846,65.06410256,69.93589744,92,0.926829268,9,1.951219512,4.634146341,26.07317073,42.46341463,11.34146341,26.29268293,2.707317073,6.268292683,26.70731707,66.07317073,64.12195122,1
159,1.058823529,10.52941176,1.088235294,5.705882353,27.38235294,47.44117647,12.73529412,28.76470588,3.823529412,7.941176471,32.73529412,74.97058824,72.85294118,20,1.48,12.26666667,3.493333333,4.386666667,29.04,44.13333333,13.92,30.06666667,4.56,9.466666667,34.28,74.37333333,77.24,0
81,1.045454545,11.21590909,2.215909091,5.034090909,30.42045455,48.84090909,12.05681818,28.38636364,3.988636364,8.284090909,32.39772727,75.19318182,75.04545455,50,1.015384615,10.33076923,3.461538462,5.230769231,25.67692308,38.80769231,13.97692308,32.72307692,3.476923077,7.446153846,29.28461538,70.24615385,68.96923077,0
105,0.869565217,10.39130435,2.565217391,2.47826087,28.13043478,47.26086957,12.7826087,28.08695652,3.434782609,7.565217391,31.13043478,74.86956522,72.04347826,96,0.961538462,10.07692308,2.673076923,3.730769231,26.65384615,43.40384615,11.80769231,26.73076923,3.461538462,8.25,31.48076923,74.03846154,69.94230769,1
182,1.333333333,10.33333333,1,3.333333333,25,41.66666667,10,19.66666667,4,6.333333333,27.33333333,60,62.33333333,73,0.538461538,9,1.923076923,3.307692308,26.46153846,46.38461538,9.230769231,20.76923077,3.307692308,7.153846154,28.53846154,67.15384615,64.23076923,1
40,1.03125,10.65625,2.35483871,4.03125,28.71875,46.78125,11.8125,27.40625,3.78125,8.8125,32.03125,74.28125,72.5625,37,1.30952381,11.07142857,2,3.19047619,28.30952381,43.92857143,11.14285714,26.11904762,4.071428571,8.166666667,31.23809524,69.5952381,70.69047619,0
9,1.405797101,11.04347826,2.411764706,2.057971014,28.08695652,43.76811594,11.66666667,24.01449275,3.855072464,8.84057971,30.75362319,68.73913043,70.50724638,15,1.432835821,12.89552239,4.910447761,3.985074627,34,48.59701493,14.1641791,28.92537313,3.52238806,8.432835821,32.37313433,79.17910448,80.53731343,0
6,1.56302521,12.21008403,4.43697479,4.554621849,29.15546218,41.84453782,13.20588235,26.7394958,3.915966387,8.672268908,31.06722689,69.88655462,73.45798319,14,1.405660377,11.72641509,2.943396226,3.849056604,27.73584906,43.31132075,12.20754717,27.0754717,4.632075472,9.726415094,33.38679245,71.71698113,73.62264151,1
92,1,9.545454545,2.022727273,4.886363636,26.68181818,43.68181818,11.93181818,27.52272727,3.045454545,6.863636364,28.27272727,68.61363636,66.88636364,106,1.074074074,10.74074074,3.962962963,5.222222222,25.77777778,38.14814815,16.40740741,35.85185185,3.481481481,8.444444444,31.51851852,74.14814815,73.7037037,1
346,2,14.5,2.5,2,28,43,16.5,28.5,5.5,12,41.5,85.5,86,86,1.039370079,10.38582677,2.480314961,3.25984252,28.07874016,45.2519685,11.39370079,25.05511811,3.480314961,8.039370079,30.77952756,72.90551181,70.35433071,1
37,1.142857143,9.928571429,0.390243902,1.976190476,27.92857143,50.97619048,8.476190476,17.83333333,4.023809524,8.5,30.33333333,65.73809524,66.73809524,12,1.350877193,11.12280702,0.127272727,1.142857143,32.01754386,57.07017544,5.789473684,12.89473684,4.859649123,9.964912281,34.54385965,71.49122807,72.35087719,1
55,1.245901639,11.73770492,5.409836066,3.278688525,29.78688525,44.19672131,14.36065574,30.75409836,3.540983607,8.262295082,31.14754098,74.42622951,75.29508197,17,1.389473684,11.85263158,1.698924731,2.765957447,29.69473684,48.63157895,11.09473684,23.94736842,4.621052632,9.294736842,34.69473684,73.8,75.48421053,0
79,1.047619048,10.71428571,1.1,3.666666667,30.14285714,51.76190476,9.80952381,23.04761905,4.238095238,9.476190476,35.85714286,77.66666667,75.80952381,35,1.315789474,11.65789474,2.565789474,3.736842105,29.32894737,46.55263158,13.01315789,27.60526316,4.078947368,8.605263158,32.02631579,73.64473684,74.36842105,1
195,0.615384615,8.615384615,2.923076923,4.461538462,24.30769231,41,12.76923077,30,2.769230769,6.461538462,27.92307692,69.61538462,65,34,1.3125,11.375,2.71875,3.6875,28.75,46.59375,12.46875,27.6875,4.0625,9.375,32.59375,75.8125,73.8125,0
12,1.552325581,12.13953488,4.389534884,4.11627907,29.19186047,42.06395349,12.85465116,25.77906977,3.901162791,8.726744186,30.6744186,68.8372093,72.72093023,95,1.043478261,10.14782609,1.078947368,2.269565217,27.76521739,47.46086957,10.33913043,22.85217391,3.87826087,8.130434783,30.69565217,69.66956522,68.8,0
10,1.527777778,11.84259259,0.859813084,1.887850467,30.65740741,50.71296296,10.25,21.75925926,4.740740741,9.805555556,34.74074074,73.98148148,75.64814815,2,1.663043478,12.32608696,2.402173913,3.369565217,26.7826087,41.10869565,12.23913043,24.86956522,4.945652174,9.760869565,33.51086957,68.63043478,72.5326087,1
163,1.148148148,10.74074074,2.851851852,3.407407407,30.25925926,46,10.92592593,24.40740741,3.222222222,7.37037037,28.44444444,67.2962963,69.62962963,141,1.066666667,10.53333333,1,2.933333333,28.73333333,47.33333333,8.4,19.13333333,4.2,8.6,31.8,69.26666667,68.93333333,1
29,0.954545455,10.27272727,2.363636364,3.954545455,26.40909091,41.77272727,13.90909091,31.09090909,3.590909091,8.818181818,30.31818182,71.59090909,70.63636364,153,0.8,9.2,1.4,5.4,23.8,40.6,12.4,30.8,4,9.8,33.4,72.6,69.6,1
57,1.191011236,10.65168539,2.681818182,2.415730337,27.30337079,43.3258427,11.80898876,25.58426966,3.584269663,7.438202247,29.16853933,67.15730337,68.28089888,35,1.2,10.4,2.3,2.766666667,24.55,38.36666667,14.16666667,30.7,3.616666667,7.45,29.51666667,67.76666667,68.23333333,0
31,1.392857143,11.17857143,2.369369369,2.081818182,28.33928571,44.0625,11.80357143,23.90178571,3.767857143,8.1875,30.0625,67.96428571,70.20535714,16,1.303703704,11.14074074,2.30075188,2.644444444,27.94074074,43.77777778,11.55555556,25.91851852,4.118518519,8.585185185,31.99259259,70.59259259,71.48888889,1
64,1.180952381,11.36190476,5.114285714,3.266666667,28.5047619,41.72380952,14.19047619,29.79047619,3.285714286,7.771428571,29.67619048,71.79047619,72.37142857,19,1.19,10.92,2.55,3.72,28.22,45.56,12.37,26.93,3.78,8.21,31.56,72.15,72.15,1
119,0.989795918,10.03061224,3.489795918,2.12244898,25.67346939,40.5,13.07142857,30.2244898,3.428571429,7.775510204,29.95918367,70.45918367,68.70408163,35,1.195348837,11.15813953,1.443396226,5.08372093,28.72093023,46.63255814,11.49302326,26.9627907,4.395348837,9.125581395,33.39069767,72.55348837,73.6744186,1
10,1.345454545,11.14545455,1.81595092,2.090909091,28.6969697,45.44848485,11.68484848,23.91515152,3.745454545,8.187878788,30.52727273,69.40606061,70.91515152,57,1.24852071,11.56804734,2.792899408,7.662721893,27.89349112,42.17751479,15.34319527,32.84023669,3.786982249,8.674556213,31.77514793,73.11242604,75.04733728,1
146,0.692307692,8.846153846,0.846153846,2.384615385,27.30769231,48.61538462,8.846153846,20.07692308,3.153846154,8,28.84615385,67.84615385,65,51,1.14516129,10.82258065,3.903225806,3.758064516,28.22580645,43.62903226,12.80645161,27.77419355,3.338709677,7.177419355,29.0483871,70.16129032,70.08064516,0
102,0.961538462,10.13461538,3.701923077,4.163461538,24.39423077,37.16346154,15.18269231,33.25961538,3.25,7.701923077,28.92307692,69.74038462,68.5,43,1.202185792,11.28415301,1.494444444,5.360655738,29.18032787,47.09836066,11.68306011,27.7704918,4.453551913,9.284153005,33.99453552,73.78688525,74.8579235,0
16,1.444444444,11.16666667,0.555555556,1.222222222,30.72222222,51.83333333,8.388888889,17.72222222,4.333333333,8.833333333,33.66666667,72.5,72.77777778,91,0.7,10.1,5.5,6,28.1,41,13.2,31.7,2.7,7,26.8,69.7,68.1,1
14,1.434108527,11.48062016,0.872,1.90625,29.82945736,49.68217054,10.27906977,21.84496124,4.558139535,9.534883721,33.84496124,72.88372093,73.95348837,33,1.329411765,11.53488372,0.825581395,4.244186047,29.98837209,49.24418605,10.84883721,24.74418605,4.511627907,9.872093023,33.60465116,72.55813953,74.44186047,1
48,1.148148148,10.78703704,2.289719626,2.62962963,28.24074074,44.52777778,12.83333333,27.28703704,3.537037037,8.175925926,30.25,70.81481481,71.32407407,34,1.202020202,11.31313131,4.070707071,4.161616162,30.49494949,46.67676768,13.84848485,29.85858586,3.373737374,8.474747475,31.11111111,74.63636364,75.45454545,1
35,1.373239437,11.30985915,2.404255319,2.221428571,28.54929577,44.26760563,11.67605634,23.91549296,3.823943662,8.267605634,30.53521127,69.35915493,70.76056338,3,1.539267016,11.81151832,2.54973822,1.439790576,27.78010471,42.53403141,11.07329843,23.32460733,4.586387435,8.853403141,31.69633508,65.57068063,70.54973822,0
341,2,12,3,0,29,44,10,13,3,6,27,66,66,55,1.042553191,10.53191489,4.489361702,4.638297872,25.25531915,37.42553191,15.46808511,34.0212766,3.255319149,7.914893617,30.17021277,72.38297872,70.89361702,1
110,1.394495413,11.96788991,3.027522936,3.275229358,30.59174312,47.66513761,11.40825688,24.86697248,4.30733945,9.21559633,33.77981651,74.69724771,75.77981651,41,1.145299145,10.58974359,2.35042735,2.196581197,26.25641026,42.38461538,11.79487179,24.8034188,3.803418803,8.658119658,30.73504274,70.11111111,68.79487179,0
90,0.833333333,9.583333333,3.888888889,3.027777778,25.27777778,38.52777778,14.02777778,31.88888889,3.083333333,7.333333333,28.61111111,69.02777778,67.91666667,71,1.121212121,11.10606061,3.863636364,6.484848485,26.98484848,40.93939394,14.33333333,33.48484848,3.96969697,8.46969697,32.25757576,72.78787879,73.57575758,0
92,0.95,9.125,1.9,4.7,26.25,42.725,11.45,26.325,2.75,6.15,26.675,65.975,64.375,45,1.183673469,10.59183673,1.708333333,2.346938776,28.91836735,46.48979592,11.30612245,23.46938776,3.346938776,7.755102041,29.85714286,70.71428571,70.08163265,0
43,1.28125,11.4375,1.65625,2.3125,28.90625,45.8125,11.40625,23.53125,4.125,8.53125,32.125,71.9375,72.4375,14,1.471910112,11.8988764,1.613636364,2.786516854,31.2247191,49.92134831,11.25842697,24.35955056,4.449438202,9.685393258,35.43820225,76.30337079,77.92134831,0
6,1.646341463,12.02439024,3.271604938,3.12195122,27.68292683,41.26829268,13.01219512,26.53658537,4.304878049,9.195121951,32.43902439,69.07317073,73.13414634,29,1.2,10.86666667,3.666666667,4.15,28.88333333,44,14.05,30,3.15,7.85,29.31666667,70.98333333,72.25,0
51,0,6,3,5,16,30,9,21,2,2,17,52,42,130,2,13,10,0,22,28,13,24,5,6,26,51,61,0
55,0.942857143,9.485714286,0.657142857,4.285714286,28.17142857,49.25714286,7.942857143,20.34285714,3.771428571,8.657142857,31.02857143,70.82857143,67.14285714,9,1.568807339,12.17431193,3.490740741,3.688073394,28.59633028,42.59633028,13.08256881,28.00917431,4.394495413,9.587155963,33.60550459,71.76146789,75.28440367,0
67,0.869565217,9.468085106,1.574468085,2.510638298,24.63829787,40.27659574,13.12765957,27.40425532,2.829787234,7.234042553,27.34042553,67.5106383,65.10638298,46,1.075,10.675,1.153846154,4.4,28.975,50.325,10.05,25.075,4.55,9.7,34.925,75.025,73.95,0
57,1.018181818,9.981818182,2.127272727,2.472727273,26.43636364,44.10909091,11.32727273,24.83636364,3.490909091,8.254545455,30.18181818,70.63636364,67.94545455,99,1.251908397,11.70229008,2.786259542,8.282442748,28.54198473,42.82442748,15.61832061,33.94656489,3.79389313,8.671755725,32.15267176,74.14503817,76.3129771,0
69,1.173410405,10.89017341,3.439306358,3.739884393,27.02890173,41.56647399,12.93063584,26.95375723,3.50867052,7.63583815,29.48554913,68.84393064,69.44508671,11,1.513618677,11.95330739,1.503937008,2.785992218,29.81712062,46.78988327,11.3618677,23.73929961,4.412451362,9.657587549,34.26848249,73.98832685,75.44747082,1
128,0.951219512,9.646341463,1.597560976,3.036585366,26.81707317,45.32926829,11.41463415,24.37804878,3.292682927,6.951219512,27.95121951,66.91463415,66.2195122,107,1.210526316,10.80526316,2.4,3.368421053,26.35789474,41.69473684,13.13157895,28.42631579,3.763157895,8.431578947,30.98421053,70.10526316,70.53157895,1
465,0,6,1,3,15,29,7,22,3,6,26,62,48,15,1.416666667,11.55952381,1.658536585,2.964285714,28.10714286,45.20238095,11.30952381,24.16666667,4.416666667,9.535714286,34.03571429,72.64285714,73.45238095,0
182,1.157894737,10.60526316,2.786666667,2.381578947,27.46052632,43.65789474,11.96052632,25.82894737,3.473684211,7.447368421,29.5,69.05263158,68.92105263,220,0.777777778,10.66666667,1.666666667,6.666666667,27.33333333,44.55555556,13.55555556,33.66666667,4.333333333,9.444444444,32.33333333,71.44444444,73.22222222,1
91,1.4,10.4,2.2,3.8,28.4,47.8,11.2,24,4,10.2,32,69.6,71.6,96,0.934782609,10.36956522,4.152173913,1.934782609,27.19565217,42.93478261,13.63043478,31.5,3.391304348,7.652173913,31.2173913,74.54347826,72.04347826,1
54,1.142857143,11.19875776,2.720496894,4.360248447,29.07453416,46.0310559,12.92546584,29.59006211,3.931677019,8.770186335,32.42857143,74.65217391,74.50931677,36,1.191616766,10.77245509,1.664670659,4.574850299,27.48502994,45.1497006,11.03592814,24.35329341,4.107784431,8.784431138,31.38323353,68.89820359,69.93413174,0
5,1.45398773,11.88414634,0.865853659,3.762195122,29.98780488,49,11.29878049,24.62195122,4.652439024,9.695121951,33.98780488,72.62195122,75.27439024,16,1.185185185,10.87962963,2.574074074,3.740740741,28.14814815,45.25925926,12.36111111,26.84259259,3.759259259,8.25,31.44444444,71.93518519,71.9537037,1
21,1.476190476,11.66666667,1.658536585,2.761904762,28.26190476,46.23809524,11.47619048,24.52380952,4.595238095,9.714285714,35.21428571,73.69047619,74.95238095,87,1,10.2,3.866666667,3.133333333,24.13333333,37.86666667,15.53333333,33.86666667,3.533333333,6.533333333,28.53333333,65.26666667,68.2,1
25,1.382022472,11.64044944,2.988764045,3.056179775,28.84269663,44.38202247,11.65168539,24.95505618,4.123595506,9.348314607,32.85393258,72.80898876,73.34831461,2,1.62601626,12.29268293,2.341463415,3.260162602,27.3902439,42.22764228,11.81300813,24.55284553,4.918699187,9.780487805,34.11382114,70.37398374,73.31707317,1
87,1.08490566,9.990566038,3.547169811,2.533333333,25.19811321,39.33018868,13.06603774,28.49056604,3.330188679,7.528301887,28.28301887,67.16037736,66.54716981,25,1.271428571,11.15714286,6.671428571,4.235714286,26.92857143,36.97857143,15.22857143,31.39285714,2.935714286,7.321428571,29.26428571,72.31428571,71.42142857,1
21,1.403361345,11.54621849,3.11965812,3.705882353,28.2605042,43.11764706,12.5210084,26.93277311,4.226890756,8.932773109,32.68907563,71.43697479,73.47058824,41,1.194805195,11.03896104,7.363636364,4.285714286,26.90909091,36.98701299,15.63636364,32.03896104,2.701298701,7.012987013,28.76623377,72.76623377,71.31168831,1
16,2,12.66666667,3,2,30.33333333,42.33333333,9.666666667,19,4.333333333,9.333333333,31,62,71,81,1.333333333,9,1,1.666666667,24.33333333,38.33333333,7,15,3.666666667,7.666666667,21.66666667,42.66666667,53,1
71,0.982758621,9.793103448,1.534482759,2.034482759,27.68965517,47.10344828,10.22413793,22.15517241,3.482758621,7.362068966,28.68965517,65.77586207,66.60344828,349,1,8.2,4.2,1.8,27.8,44.4,5.4,14.6,2,5.4,23.8,62.6,57,1
90,1.025,11,8.925,4.425,31.65,43.425,13.525,31.675,2.475,6.575,28.2,75.975,73.375,70,1.045977011,10.4137931,3.735632184,4.149425287,24.96551724,37.40229885,15.3908046,33.32183908,3.287356322,7.770114943,29.26436782,70.40229885,69.62068966,1
227,1.2,11.53333333,2.333333333,3.333333333,29.73333333,46.2,14.93333333,33.73333333,3.533333333,8.8,34.46666667,81,79.13333333,99,1.176470588,11.97478992,9,3.949579832,31.97478992,44.66386555,15.18487395,33.48739496,3.033613445,7.537815126,30.94117647,79.29411765,78.10084034,1
141,1.428571429,11.42857143,7.714285714,4,32,43.85714286,13.14285714,31.57142857,2.857142857,7,30.14285714,74.42857143,75.28571429,54,1.045454545,10.45454545,4.5,5,28,41.04545455,13.63636364,29.54545455,2.954545455,7.409090909,26.77272727,68.22727273,68.68181818,1
183,1.25,12.25,4.75,3.5,31.5,47.5,11.25,21.75,3.75,11.75,36.5,88,79.25,531,0.88,9.72,3.32,3.64,27.28,41.28,11.92,25.92,2.36,5.88,26.44,69.2,65.64,1
64,1.36,11.64,7.44,2.36,30.76,43.52,13.36,29.36,3.56,8.52,30.96,73.92,75.08,40,0.916666667,8.666666667,0.863636364,4,24.95833333,44.04166667,7.125,19.08333333,3.833333333,7.958333333,29,61.875,61.08333333,1
100,0.959183673,10.42857143,2.285714286,5.367346939,27.79591837,45.10204082,12.10204082,28.89795918,3.836734694,8.918367347,32.02040816,72.85714286,71.91836735,103,0.917808219,9.835616438,3.369863014,2,25.80821918,41.56164384,12.83561644,30.1369863,3.397260274,7.383561644,29.78082192,70.34246575,68.42465753,1
65,0.980769231,10.25,2.37254902,4.653846154,28.17307692,45.13461538,11.90384615,28.80769231,3.653846154,8.596153846,31.21153846,72.51923077,71.28846154,71,0.967741935,10.09677419,2.612903226,4.193548387,24.74193548,40.93548387,13.41935484,30.22580645,3.935483871,8.903225806,32.32258065,72.06451613,70.48387097,1
1,1.827586207,12.22413793,7.637931034,3.396551724,26.17241379,34.79310345,12.15517241,24.12068966,4.275862069,8.5,30.39655172,63.39655172,68.72413793,106,0.962962963,10.2962963,2.814814815,1.925925926,24.48148148,39.48148148,13.22222222,26.03703704,3.185185185,7.185185185,27.85185185,67.37037037,65.55555556,1
61,1.294117647,10.52941176,1.375,2.764705882,26.82352941,43.76470588,10,22.17647059,4.117647059,8.823529412,32.05882353,67.94117647,68.88235294,4,1.692307692,13.03846154,3.12,5.826923077,30.92307692,45.82692308,12.80769231,27.82692308,5.076923077,9.807692308,35.65384615,74.01923077,79.38461538,1
17,1.322916667,11.11458333,2.276595745,2.510416667,28.11458333,44.11458333,11.4375,25.60416667,4.0625,8.354166667,31.78125,70.71875,71.33333333,50,1,9.444444444,3.194444444,2.309859155,24.79166667,39.19444444,12.29166667,26.84722222,3.027777778,7.305555556,27.47222222,66.51388889,64.55555556,0
65,1.03125,10.53125,4.21875,1.84375,26.8125,41.59375,13.34375,31.125,3.5,8.03125,32.1875,75.25,72.34375,28,1.113636364,10.56818182,2.511627907,2.590909091,28.81818182,45.84090909,13.5,28.86363636,3.295454545,7.931818182,29.88636364,72.81818182,72.20454545,1
73,0.916666667,9.916666667,3.291666667,2.958333333,25.375,40.25,13.375,28.54166667,3.125,7.291666667,27.95833333,68.91666667,66.70833333,14,1.4,10.96363636,2.537037037,2.018181818,27.47272727,42.96363636,11.49090909,23.72727273,3.872727273,8.854545455,30.83636364,68.67272727,69.8,0
13,1.413793103,12.01724138,1.807017544,2.655172414,30.56896552,49.94827586,10.56896552,22.94827586,4.637931034,9,35.03448276,74.77586207,76.17241379,52,1.194444444,11.33333333,4.194444444,5.472222222,28.41666667,44,15.02777778,34.77777778,3.944444444,9.083333333,32.58333333,75.61111111,76.02777778,0
236,2,15,3,4,28,49,21,36,6,17,45,90,94,39,1.448275862,12.65517241,2.896551724,8.413793103,29.27586207,43.37931034,17.75862069,36.37931034,3.827586207,9.75862069,35.20689655,81.79310345,82.24137931,1
